"","MEMBERSHIP_ID","tot_mem","COHORT_MONTH","MEMBERSHIP_TYPE_CODE","MEMBERSHIP_TYPE_DESC","JOIN_DATE","TENURE_GRP","RENEW_IND","LAST_RENEW_DATE","RENEW_DATE","NEXT_RENEW_DATE","PLUS_STATUS_BEFORE_REN","PLUS_STATUS_AFTER_REN","PLUS_MEMBERSHIP_IND","PLUS_UPGRADE_DATE","autorenew_ind","payroll_deduct_ind"
"4122",39601,1516.62,"2018-01",2,"SAVINGS","2003-12-29","3+","RENEWED PLUS","2018-01-05","2018-01-02","2019-01-05","PLUS","PLUS","Y","2011-11-18","Y","N"
"4123",89115,1516.35,"2018-01",2,"SAVINGS","2009-01-29","3+","RENEWED BASE","2018-01-07","2018-01-07","2019-01-29","PLUS","BASE","N","2017-08-29","N","N"
"4124",60590,1515.08,"2018-01",2,"SAVINGS","2006-01-05","3+","RENEWED BASE","2018-01-19","2018-01-19","2019-01-08","BASE","BASE","N","?","N","N"
"4125",138172,1514.76,"2018-01",3,"BUSINESS","2013-01-04","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-04","BASE","BASE","N","?","N","N"
"4126",189913,1514.06,"2018-01",2,"SAVINGS","2016-01-06","2","UNRENEWED","2017-01-30","?","2018-01-06","BASE","?","N","?","N","N"
"4127",216324,1514.01,"2018-01",3,"BUSINESS","2017-01-08","1","RENEWED PLUS","2018-01-07","2018-01-07","2019-01-08","PLUS","PLUS","Y","?","N","N"
"4128",211788,1513.35,"2018-01",2,"SAVINGS","2017-01-05","1","RENEWED BASE","2018-03-22","2018-03-22","2019-03-22","BASE","BASE","N","?","N","N"
"4129",188001,1513.16,"2018-01",2,"SAVINGS","2016-01-03","2","UNRENEWED","2017-02-04","?","2018-01-03","PLUS","?","Y","?","N","N"
"4130",207991,1512.8,"2018-01",2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-01-27","2018-01-27","2019-01-18","BASE","BASE","N","?","N","N"
"4131",99713,1512.75,"2018-01",2,"SAVINGS","2009-10-03","3+","UNRENEWED","2017-01-23","?","2018-01-23","BASE","?","N","2012-05-24","N","N"
"4132",125178,1510.59,"2018-01",2,"SAVINGS","1996-01-12","3+","UNRENEWED","2017-01-11","?","2018-01-11","PLUS","?","Y","2013-12-19","N","N"
"4133",21078,1510.58,"2018-01",2,"SAVINGS","2000-01-28","3+","RENEWED BASE","2017-12-14","2017-12-14","2019-01-27","BASE","BASE","N","2014-08-31","N","N"
"4134",71208,1510.48,"2018-01",3,"BUSINESS","2007-01-14","3+","RENEWED BASE","2017-12-16","2017-12-16","2019-01-14","BASE","BASE","Y","2018-06-10","Y","N"
"4135",114893,1509.73,"2018-01",3,"BUSINESS","1996-06-04","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-04","BASE","BASE","N","?","N","N"
"4136",6750,1509.56,"2018-01",2,"SAVINGS","2000-12-19","3+","RENEWED BASE","2018-02-10","2018-02-10","2019-01-30","BASE","BASE","N","?","N","N"
"4137",101735,1509.43,"2018-01",2,"SAVINGS","2010-01-01","3+","RENEWED BASE","2017-01-10","2018-01-17","2019-01-17","BASE","BASE","N","2015-09-30","Y","N"
"4138",177939,1508.91,"2018-01",2,"SAVINGS","2015-01-21","3","RENEWED PLUS","2018-01-21","2018-01-18","2019-01-21","PLUS","PLUS","Y","2015-11-13","Y","N"
"4139",159260,1507.81,"2018-01",2,"SAVINGS","2014-01-25","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-25","BASE","BASE","N","?","N","N"
"4140",101056,1507.13,"2018-01",2,"SAVINGS","2009-11-27","3+","RENEWED BASE","2018-02-19","2018-02-19","2019-01-28","BASE","BASE","N","?","N","N"
"4141",210939,1506.74,"2018-01",2,"SAVINGS","2017-01-04","1","RENEWED BASE","2018-01-06","2018-01-06","2019-01-04","BASE","BASE","N","?","Y","N"
"4142",164423,1506.21,"2018-01",2,"SAVINGS","2014-07-27","3+","RENEWED BASE","2018-02-10","2018-02-10","2019-01-31","BASE","BASE","N","?","N","N"
"4143",153172,1505.62,"2018-01",2,"SAVINGS","2014-01-05","3+","RENEWED PLUS","2018-01-05","2018-01-02","2019-01-05","PLUS","PLUS","Y","?","Y","N"
"4144",166210,1504.59,"2018-01",3,"BUSINESS","1999-01-17","3+","UNRENEWED","2017-01-22","?","2019-08-31","PLUS","?","Y","2014-12-31","N","N"
"4145",45227,1503.36,"2018-01",2,"SAVINGS","1993-01-03","3+","RENEWED BASE","2017-12-19","2017-12-19","2019-01-03","BASE","BASE","N","?","N","N"
"4146",70712,1502.32,"2018-01",3,"BUSINESS","2007-01-10","3+","UNRENEWED","2017-03-07","?","2018-01-10","BASE","?","N","?","N","N"
"4147",205539,1502.15,"2018-01",2,"SAVINGS","2017-01-18","1","RENEWED BASE","2018-01-20","2018-01-20","2019-01-18","BASE","BASE","N","?","Y","N"
"4148",64254,1501.7,"2018-01",3,"BUSINESS","2006-02-14","3+","RENEWED PLUS","2018-01-02","2018-01-02","2019-01-02","PLUS","PLUS","Y","2017-02-19","Y","N"
"4149",66096,1501.09,"2018-01",2,"SAVINGS","1994-01-18","3+","RENEWED PLUS","2018-01-18","2018-01-15","2019-01-18","PLUS","PLUS","Y","2012-09-02","Y","N"
"4150",210356,1500.06,"2018-01",2,"SAVINGS","2017-01-18","1","UNRENEWED","2017-01-18","?","2018-01-18","PLUS","?","Y","?","N","N"
"4151",192967,1499.29,"2018-01",2,"SAVINGS","2016-01-11","2","RENEWED BASE","2018-01-05","2018-01-05","2019-01-11","BASE","BASE","N","?","N","N"
"4152",189667,1499.27,"2018-01",2,"SAVINGS","2016-01-06","2","RENEWED PLUS","2018-01-06","2018-01-03","2019-01-06","PLUS","PLUS","Y","?","Y","N"
"4153",87869,1499.05,"2018-01",3,"BUSINESS","2009-01-21","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-26","BASE","BASE","N","?","N","N"
"4154",182902,1498.36,"2018-01",2,"SAVINGS","2015-06-21","3","UNRENEWED","2017-01-15","?","2018-01-15","BASE","?","N","?","N","N"
"4155",160774,1498.11,"2018-01",2,"SAVINGS","2014-01-31","3+","UNRENEWED","2017-02-01","?","2018-01-31","BASE","?","N","?","N","N"
"4156",167732,1497.38,"2018-01",2,"SAVINGS","2015-01-21","3","UNRENEWED","2017-01-24","?","2018-01-21","PLUS","?","Y","2017-11-18","N","N"
"4157",227484,1496.27,"2018-01",2,"SAVINGS","2017-01-15","1","UNRENEWED","2017-01-15","?","2018-01-15","BASE","?","N","?","N","N"
"4158",101416,1496.2,"2018-01",3,"BUSINESS","2009-12-18","3+","RENEWED BASE","2018-01-10","2018-01-10","2019-01-01","BASE","BASE","N","?","N","N"
"4159",124939,1496.11,"2018-01",2,"SAVINGS","2012-01-02","3+","RENEWED PLUS","2016-12-17","2017-11-23","2019-01-02","PLUS","PLUS","Y","2017-02-03","Y","N"
"4160",220291,1495.87,"2018-01",2,"SAVINGS","2017-01-11","1","RENEWED PLUS","2018-01-11","2018-01-11","2019-01-11","PLUS","PLUS","Y","?","Y","N"
"4161",235826,1495.83,"2018-01",2,"SAVINGS","2017-01-21","1","RENEWED BASE","2018-02-10","2018-02-10","2019-01-21","BASE","BASE","N","?","N","N"
"4162",12437,1494.3,"2018-01",2,"SAVINGS","2001-09-30","3+","RENEWED BASE","2017-12-18","2017-12-18","2019-01-02","BASE","BASE","N","2015-07-04","N","N"
"4163",3856,1493.28,"2018-01",2,"SAVINGS","2000-01-29","3+","RENEWED BASE","2018-01-10","2018-01-10","2019-01-28","BASE","BASE","N","?","N","N"
"4164",74168,1492.4,"2018-01",3,"BUSINESS","2007-03-23","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-20","BASE","PLUS","Y","2018-01-06","N","N"
"4165",154962,1491.93,"2018-01",2,"SAVINGS","2014-01-11","3+","RENEWED BASE","2018-02-03","2018-02-03","2019-01-11","BASE","BASE","N","?","N","N"
"4166",38690,1491.81,"2018-01",2,"SAVINGS","2003-11-12","3+","RENEWED BASE","2018-01-28","2018-01-25","2019-01-28","BASE","BASE","N","2015-03-20","Y","N"
"4167",157448,1491.47,"2018-01",2,"SAVINGS","2014-01-18","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-18","PLUS","PLUS","Y","2015-09-12","N","N"
"4168",80599,1491.42,"2018-01",2,"SAVINGS","2008-01-15","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-15","BASE","BASE","N","2012-11-10","N","N"
"4169",41318,1491.39,"2018-01",3,"BUSINESS","2004-01-14","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-13","BASE","BASE","N","?","N","N"
"4170",177113,1490.63,"2018-01",2,"SAVINGS","2015-01-19","3","RENEWED PLUS","2018-02-18","2018-02-18","2019-01-19","PLUS","PLUS","Y","2016-10-30","N","N"
"4171",60229,1490.05,"2018-01",2,"SAVINGS","1992-03-14","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-09","PLUS","PLUS","Y","2012-02-16","N","N"
"4172",130276,1488.92,"2018-01",2,"SAVINGS","2012-01-29","3+","UNRENEWED","2018-09-01","?","2019-09-01","BASE","?","N","?","N","N"
"4173",14368,1488.51,"2018-01",2,"SAVINGS","1992-01-15","3+","RENEWED BASE","2017-12-02","2017-12-02","2019-01-15","BASE","BASE","N","2012-05-03","N","N"
"4174",100532,1488.42,"2018-01",2,"SAVINGS","2009-11-08","3+","RENEWED BASE","2018-01-09","2018-01-06","2019-01-09","BASE","BASE","N","2010-08-10","Y","N"
"4175",74423,1488.04,"2018-01",2,"SAVINGS","1994-01-30","3+","UNRENEWED","2017-01-30","?","2018-01-30","BASE","?","N","?","N","N"
"4176",150069,1487.77,"2018-01",2,"SAVINGS","2013-11-01","3+","RENEWED BASE","2017-12-31","2017-12-31","2019-01-31","BASE","BASE","N","?","N","N"
"4177",179116,1487.06,"2018-01",2,"SAVINGS","2015-01-24","3","RENEWED BASE","2018-01-24","2018-01-21","2019-01-24","BASE","BASE","N","?","Y","N"
"4178",11030,1486.62,"2018-01",2,"SAVINGS","2001-05-26","3+","RENEWED BASE","2018-02-23","2018-02-23","2019-01-18","BASE","BASE","N","?","N","N"
"4179",32491,1485.01,"2018-01",2,"SAVINGS","2003-01-24","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-24","BASE","BASE","N","2014-10-22","N","N"
"4180",58661,1484.93,"2018-01",2,"SAVINGS","2005-11-05","3+","RENEWED BASE","2018-02-21","2018-02-21","2019-01-11","BASE","BASE","N","2011-06-29","N","N"
"4181",148386,1484.87,"2018-01",2,"SAVINGS","2013-09-04","3+","RENEWED BASE","2018-02-03","2018-02-03","2019-01-02","BASE","BASE","Y","2018-09-09","N","N"
"4182",72744,1484.6,"2018-01",2,"SAVINGS","2007-01-26","3+","RENEWED BASE","2018-01-26","2018-01-23","2019-01-26","BASE","BASE","N","?","Y","N"
"4183",202572,1483.44,"2018-01",2,"SAVINGS","2016-01-30","2","RENEWED BASE","2018-01-26","2018-01-26","2019-01-30","BASE","BASE","N","?","N","N"
"4184",1580,1483.33,"2018-01",3,"BUSINESS","2002-01-17","3+","RENEWED BASE","2018-01-17","2018-01-14","2019-01-17","BASE","BASE","N","2013-06-28","Y","N"
"4185",53198,1483.13,"2018-01",2,"SAVINGS","2005-01-26","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-26","BASE","BASE","N","?","Y","N"
"4186",74352,1483.05,"2018-01",3,"BUSINESS","2007-04-05","3+","RENEWED BASE","2018-01-15","2018-01-15","2019-01-15","BASE","BASE","N","?","N","N"
"4187",131567,1482.75,"2018-01",2,"SAVINGS","2012-03-13","3+","RENEWED BASE","2018-08-22","2018-08-22","2019-08-22","BASE","BASE","N","2015-06-04","N","N"
"4188",194379,1482.66,"2018-01",2,"SAVINGS","2016-01-14","2","RENEWED BASE","2018-01-16","2018-01-16","2019-01-14","BASE","BASE","N","?","N","N"
"4189",4493,1482.15,"2018-01",2,"SAVINGS","2000-04-07","3+","RENEWED BASE","2018-06-11","2018-06-11","2019-06-11","BASE","BASE","N","2014-06-13","N","N"
"4190",177765,1481.72,"2018-01",3,"BUSINESS","2015-01-21","3","RENEWED BASE","2018-01-21","2018-01-21","2019-01-21","PLUS","BASE","Y","2018-07-15","Y","N"
"4191",157120,1481.4,"2018-01",2,"SAVINGS","2014-01-17","3+","RENEWED BASE","2018-01-21","2018-01-21","2019-01-21","BASE","BASE","N","?","Y","N"
"4192",30555,1481.22,"2018-01",2,"SAVINGS","2003-01-12","3+","RENEWED BASE","2017-12-03","2017-12-03","2019-01-12","BASE","BASE","N","2015-11-24","N","N"
"4193",180053,1481.11,"2018-01",2,"SAVINGS","2015-01-27","3","UNRENEWED","2017-02-09","?","2018-01-27","BASE","?","N","?","N","N"
"4194",185307,1480.15,"2018-01",2,"SAVINGS","2015-10-29","3","UNRENEWED","2017-01-08","?","2018-01-08","BASE","?","N","?","N","N"
"4195",15206,1479.58,"2018-01",2,"SAVINGS","2002-01-08","3+","RENEWED PLUS","2018-01-08","2018-01-05","2019-01-08","PLUS","PLUS","Y","2013-11-20","Y","N"
"4196",174817,1479.16,"2018-01",2,"SAVINGS","2015-01-13","3","RENEWED BASE","2018-01-26","2018-01-26","2019-01-13","BASE","BASE","N","?","N","N"
"4197",63141,1479.1,"2018-01",3,"BUSINESS","2006-01-26","3+","RENEWED BASE","2017-12-22","2017-12-22","2019-01-08","PLUS","BASE","N","2015-06-10","N","N"
"4198",228513,1478.37,"2018-01",2,"SAVINGS","2017-01-16","1","UNRENEWED","2017-01-16","?","2018-01-16","BASE","?","N","?","N","N"
"4199",188096,1476.59,"2018-01",2,"SAVINGS","2016-01-03","2","RENEWED PLUS","2018-01-02","2017-12-30","2019-01-02","PLUS","PLUS","Y","2016-05-29","Y","N"
"4200",100023,1474.92,"2018-01",3,"BUSINESS","2009-10-16","3+","RENEWED PLUS","2018-05-07","2018-05-03","2019-05-07","PLUS","PLUS","N","2016-11-04","N","N"
"4201",168099,1474.73,"2018-01",2,"SAVINGS","1999-04-20","3+","RENEWED BASE","2018-01-23","2018-01-20","2019-01-23","BASE","BASE","N","?","Y","N"
"4202",96853,1474.63,"2018-01",2,"SAVINGS","2009-04-09","3+","UNRENEWED","2017-01-29","?","2018-01-29","BASE","?","N","?","N","N"
"4203",127286,1474.2,"2018-01",2,"SAVINGS","2012-01-14","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-14","PLUS","PLUS","Y","?","N","Y"
"4204",99557,1474.07,"2018-01",2,"SAVINGS","2009-09-24","3+","RENEWED BASE","2018-02-10","2018-02-10","2019-01-26","BASE","BASE","Y","2018-03-15","N","N"
"4205",185909,1473.84,"2018-01",2,"SAVINGS","2015-11-08","3","UNRENEWED","2017-01-15","?","2018-01-15","BASE","?","N","?","N","N"
"4206",184601,1473.39,"2018-01",2,"SAVINGS","2015-10-05","3","RENEWED BASE","2018-01-13","2018-01-13","2019-01-30","BASE","BASE","N","2016-12-12","N","N"
"4207",227787,1473.34,"2018-01",3,"BUSINESS","2017-01-15","1","UNRENEWED","2016-01-15","?","2017-01-15","PLUS","?","N","?","N","N"
"4208",89714,1472.29,"2018-01",2,"SAVINGS","2009-01-02","3+","RENEWED BASE","2018-05-29","2018-05-29","2019-05-29","BASE","BASE","N","2015-11-07","N","N"
"4209",197261,1472.27,"2018-01",2,"SAVINGS","2016-01-19","2","RENEWED PLUS","2018-01-27","2018-01-27","2019-01-19","PLUS","PLUS","Y","?","N","N"
"4210",116176,1472.13,"2018-01",2,"SAVINGS","2011-01-21","3+","RENEWED BASE","2018-04-14","2018-04-14","2019-04-14","BASE","BASE","N","?","N","N"
"4211",235120,1472.12,"2018-01",2,"SAVINGS","2017-01-21","1","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","Y","2018-08-12","Y","N"
"4212",210995,1471.58,"2018-01",2,"SAVINGS","2017-01-04","1","UNRENEWED","2017-01-04","?","2018-01-04","PLUS","?","Y","2017-07-04","N","N"
"4213",68650,1471.31,"2018-01",3,"BUSINESS","2006-11-22","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-24","BASE","BASE","N","?","N","N"
"4214",165409,1468.92,"2018-01",2,"SAVINGS","2014-08-31","3+","RENEWED BASE","2015-08-25","2018-02-17","2019-02-17","BASE","BASE","N","?","N","N"
"4215",42118,1468.44,"2018-01",2,"SAVINGS","2004-01-19","3+","RENEWED BASE","2018-01-03","2018-01-03","2019-01-18","BASE","BASE","N","?","N","N"
"4216",195962,1468.02,"2018-01",2,"SAVINGS","2016-01-16","2","RENEWED BASE","2018-03-03","2018-03-03","2019-01-16","PLUS","BASE","N","2017-04-15","N","N"
"4217",212760,1467.7,"2018-01",2,"SAVINGS","2017-01-06","1","UNRENEWED","2017-01-06","?","2018-01-06","BASE","?","N","?","N","N"
"4218",30795,1466.42,"2018-01",3,"BUSINESS","2003-01-13","3+","RENEWED BASE","2017-12-30","2017-12-30","2019-01-13","BASE","BASE","N","?","N","N"
"4219",15345,1465.9,"2018-01",2,"SAVINGS","2002-01-09","3+","RENEWED PLUS","2018-01-07","2018-01-07","2019-01-09","PLUS","PLUS","Y","?","N","N"
"4220",48708,1465.34,"2018-01",2,"SAVINGS","2004-10-30","3+","RENEWED BASE","2018-01-08","2018-01-08","2019-01-06","BASE","BASE","N","2013-07-29","N","N"
"4221",186700,1465.31,"2018-01",2,"SAVINGS","2015-12-14","3","RENEWED PLUS","2017-12-22","2017-12-22","2019-01-05","PLUS","PLUS","Y","2017-01-11","N","N"
"4222",60867,1465.23,"2018-01",3,"BUSINESS","2006-01-07","3+","RENEWED BASE","2018-01-03","2018-01-03","2019-01-16","BASE","BASE","N","?","N","N"
"4223",130722,1464.28,"2018-01",2,"SAVINGS","2012-01-31","3+","RENEWED BASE","2018-02-21","2018-02-21","2019-01-31","BASE","BASE","N","?","N","N"
"4224",56246,1463.75,"2018-01",3,"BUSINESS","1993-01-23","3+","RENEWED BASE","2017-12-29","2017-12-29","2019-01-23","BASE","BASE","N","?","N","N"
"4225",292,1463.5,"2018-01",2,"SAVINGS","1999-08-02","3+","RENEWED BASE","2018-02-21","2018-02-21","2019-01-22","BASE","BASE","N","2012-07-19","N","N"
"4226",92646,1462.12,"2018-01",2,"SAVINGS","2009-01-18","3+","RENEWED BASE","2018-01-21","2018-01-21","2019-01-18","PLUS","BASE","N","2017-10-28","N","N"
"4227",65716,1461.6,"2018-01",2,"SAVINGS","2006-06-17","3+","RENEWED PLUS","2018-01-12","2018-01-09","2019-01-12","PLUS","PLUS","Y","2016-10-19","Y","N"
"4228",232856,1460.95,"2018-01",3,"BUSINESS","2017-01-20","1","RENEWED BASE","2018-01-26","2018-01-26","2019-01-20","PLUS","BASE","N","?","N","N"
"4229",90340,1459.01,"2018-01",2,"SAVINGS","2009-01-06","3+","RENEWED PLUS","2018-01-06","2018-01-03","2019-01-06","PLUS","PLUS","Y","2010-01-31","Y","N"
"4230",192022,1458.7,"2018-01",2,"SAVINGS","2016-01-09","2","RENEWED BASE","2017-12-16","2017-12-16","2019-01-09","BASE","BASE","N","?","N","N"
"4231",128917,1458.57,"2018-01",2,"SAVINGS","2012-01-22","3+","RENEWED BASE","2018-01-13","2018-01-13","2019-01-22","BASE","BASE","N","?","N","N"
"4232",68634,1458.49,"2018-01",2,"SAVINGS","2006-11-22","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-05","PLUS","BASE","Y","2018-03-29","N","N"
"4233",71926,1458.13,"2018-01",2,"SAVINGS","2007-01-19","3+","RENEWED BASE","2018-02-03","2018-02-03","2019-01-19","BASE","BASE","N","2010-11-27","N","N"
"4234",147901,1457.5,"2018-01",3,"BUSINESS","1997-08-17","3+","UNRENEWED","2017-01-14","?","2018-01-31","BASE","?","N","?","N","N"
"4235",40327,1456.34,"2018-01",3,"BUSINESS","2004-01-06","3+","RENEWED PLUS","2017-01-11","2018-01-06","2019-01-06","PLUS","PLUS","Y","2015-02-18","N","N"
"4236",73993,1455.72,"2018-01",2,"SAVINGS","1993-01-25","3+","RENEWED PLUS","2017-12-29","2017-12-29","2019-01-25","PLUS","PLUS","Y","2011-03-07","N","N"
"4237",128492,1455.7,"2018-01",2,"SAVINGS","2012-01-20","3+","RENEWED BASE","2018-01-04","2018-01-04","2019-01-20","BASE","BASE","N","?","N","N"
"4238",234362,1454.44,"2018-01",2,"SAVINGS","2017-01-21","1","UNRENEWED","2017-01-21","?","2018-01-21","BASE","?","N","?","N","N"
"4239",69627,1450.73,"2018-01",2,"SAVINGS","2007-01-02","3+","RENEWED PLUS","2017-12-23","2017-12-23","2019-01-02","PLUS","PLUS","Y","2013-07-13","N","Y"
"4240",31491,1450.5,"2018-01",2,"SAVINGS","2003-01-18","3+","RENEWED BASE","2018-02-21","2018-02-21","2019-01-18","BASE","BASE","N","2013-05-18","N","N"
"4241",192798,1448.56,"2018-01",2,"SAVINGS","2016-01-11","2","RENEWED BASE","2018-02-01","2018-01-08","2018-01-31","BASE","BASE","N","?","N","N"
"4242",66529,1447.86,"2018-01",3,"BUSINESS","2006-08-18","3+","RENEWED PLUS","2018-01-16","2018-01-16","2019-01-03","PLUS","PLUS","Y","2011-08-31","N","N"
"4243",236692,1446.51,"2018-01",2,"SAVINGS","2017-01-22","1","RENEWED BASE","2018-01-07","2018-01-07","2019-01-22","BASE","BASE","N","?","N","N"
"4244",194674,1446.39,"2018-01",3,"BUSINESS","2016-01-15","2","RENEWED BASE","2018-03-15","2018-03-15","2019-01-15","BASE","BASE","N","?","N","N"
"4245",167661,1444.3,"2018-01",2,"SAVINGS","2014-10-21","3+","UNRENEWED","2017-01-27","?","2018-01-27","BASE","?","N","?","N","N"
"4246",137394,1444.23,"2018-01",2,"SAVINGS","2012-12-27","3+","UNRENEWED","2017-01-01","?","2018-01-09","PLUS","?","Y","2013-01-02","N","N"
"4247",49003,1443.5,"2018-01",2,"SAVINGS","2004-11-11","3+","RENEWED BASE","2018-01-23","2018-01-20","2019-01-23","BASE","BASE","N","?","Y","N"
"4248",196540,1442.95,"2018-01",2,"SAVINGS","2016-01-17","2","RENEWED PLUS","2018-01-27","2018-01-27","2019-01-17","BASE","PLUS","Y","2018-01-27","N","N"
"4249",144756,1442.5,"2018-01",2,"SAVINGS","2013-01-31","3+","RENEWED BASE","2018-01-02","2018-01-02","2019-01-31","BASE","BASE","N","?","N","N"
"4250",109215,1442.36,"2018-01",2,"SAVINGS","1998-01-11","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-11","BASE","BASE","N","?","N","N"
"4251",249047,1442.22,"2018-01",2,"SAVINGS","2017-01-31","1","RENEWED BASE","2018-01-20","2018-01-20","2019-01-31","BASE","BASE","N","?","N","N"
"4252",138704,1442.02,"2018-01",2,"SAVINGS","2013-01-05","3+","RENEWED PLUS","2018-02-03","2018-02-03","2019-01-05","PLUS","PLUS","Y","2015-10-09","Y","N"
"4253",72378,1439.11,"2018-01",2,"SAVINGS","2007-01-22","3+","RENEWED BASE","2018-01-21","2018-01-21","2019-01-22","BASE","BASE","N","?","N","N"
"4254",29913,1439.06,"2018-01",2,"SAVINGS","2003-01-08","3+","RENEWED BASE","2017-12-15","2017-12-15","2019-01-08","BASE","BASE","N","?","N","N"
"4255",79393,1438.7,"2018-01",2,"SAVINGS","2008-01-06","3+","RENEWED BASE","2018-01-20","2018-01-20","2019-01-06","BASE","BASE","N","2011-09-10","N","N"
"4256",127007,1438.32,"2018-01",2,"SAVINGS","2012-01-13","3+","RENEWED BASE","2018-01-05","2018-01-05","2019-01-13","BASE","BASE","Y","2018-08-15","N","N"
"4257",245492,1438.28,"2018-01",3,"BUSINESS","2017-01-28","1","UNRENEWED","2017-01-28","?","2018-01-28","BASE","?","N","?","N","N"
"4258",126207,1436.98,"2018-01",3,"BUSINESS","2012-01-09","3+","UNRENEWED","2017-01-11","?","2018-01-09","BASE","?","N","2013-12-20","N","N"
"4259",13809,1435.85,"2018-01",2,"SAVINGS","2001-11-28","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-09","BASE","BASE","N","?","Y","N"
"4260",36401,1435.83,"2018-01",2,"SAVINGS","2003-08-06","3+","RENEWED BASE","2018-03-10","2018-03-10","2019-01-19","BASE","BASE","N","2012-11-04","N","N"
"4261",234228,1435.71,"2018-01",2,"SAVINGS","2017-01-21","1","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","?","Y","N"
"4262",31852,1435.48,"2018-01",2,"SAVINGS","2003-01-20","3+","UNRENEWED","2017-01-12","?","2018-01-20","BASE","?","N","?","N","N"
"4263",180576,1435.46,"2018-01",2,"SAVINGS","2015-01-29","3","RENEWED PLUS","2018-02-02","2018-02-02","2019-01-29","PLUS","PLUS","Y","?","N","N"
"4264",75572,1434.69,"2018-01",2,"SAVINGS","1994-01-31","3+","RENEWED BASE","2017-12-02","2017-12-02","2019-01-02","BASE","BASE","N","?","N","N"
"4265",62630,1432.74,"2018-01",2,"SAVINGS","2006-01-21","3+","RENEWED BASE","2018-01-21","2018-01-18","2019-01-21","BASE","BASE","N","?","Y","N"
"4266",27582,1432.52,"2018-01",2,"SAVINGS","2002-11-02","3+","RENEWED BASE","2018-02-02","2018-02-02","2019-01-21","BASE","BASE","N","?","N","N"
"4267",119071,1432.45,"2018-01",3,"BUSINESS","2011-03-25","3+","RENEWED BASE","2018-01-18","2018-01-18","2019-01-08","BASE","BASE","N","2015-10-15","N","N"
"4268",142338,1432.26,"2018-01",2,"SAVINGS","2013-01-19","3+","RENEWED PLUS","2018-01-22","2018-01-22","2019-01-19","PLUS","PLUS","Y","2017-11-11","Y","N"
"4269",176032,1430.67,"2018-01",3,"BUSINESS","2015-01-16","3","RENEWED BASE","2018-02-03","2018-02-03","2019-01-16","BASE","BASE","N","2015-09-25","N","N"
"4270",180075,1430.35,"2018-01",2,"SAVINGS","2015-01-27","3","RENEWED BASE","2016-02-09","2018-01-02","2019-01-27","BASE","BASE","N","?","Y","N"
