"COHORT_MONTH","MEMBERSHIP_ID","MEMBERSHIP_TYPE_CODE","MEMBERSHIP_TYPE_DESC","JOIN_DATE","TENURE_GRP","RENEW_IND","LAST_RENEW_DATE","RENEW_DATE","NEXT_RENEW_DATE","PLUS_STATUS_BEFORE_REN","PLUS_STATUS_AFTER_REN","PLUS_MEMBERSHIP_IND","PLUS_UPGRADE_DATE","autorenew_ind","payroll_deduct_ind"
"2018-01",187992,2,"SAVINGS","2016-01-03","2","RENEWED BASE","2018-02-10","2018-02-10","2019-01-03","PLUS","BASE","N","2017-05-07","N","N"
"2018-01",56070,3,"BUSINESS","2005-07-07","3+","UNRENEWED","2017-01-26","?","2018-01-26","BASE","?","N","?","N","N"
"2018-01",198108,2,"SAVINGS","2016-01-21","2","RENEWED BASE","2018-01-07","2018-01-07","2019-01-21","BASE","BASE","N","?","N","N"
"2018-01",233336,3,"BUSINESS","2017-01-20","1","UNRENEWED","2017-01-20","?","2018-01-20","BASE","?","N","?","N","N"
"2018-01",77403,2,"SAVINGS","2007-11-02","3+","UNRENEWED","2016-01-31","?","2017-01-31","PLUS","?","Y","2014-01-31","N","N"
"2018-01",242700,2,"SAVINGS","2017-01-27","1","UNRENEWED","2017-01-27","?","2018-01-27","BASE","?","N","?","N","N"
"2018-01",212608,2,"SAVINGS","2017-01-05","1","UNRENEWED","2017-01-05","?","2018-01-05","BASE","?","N","?","N","N"
"2018-01",39934,3,"BUSINESS","2004-01-03","3+","RENEWED BASE","2018-03-06","2018-03-06","2019-01-08","BASE","BASE","N","?","N","N"
"2018-01",138592,2,"SAVINGS","2013-01-05","3+","RENEWED BASE","2017-12-28","2017-12-28","2019-01-05","BASE","BASE","N","2013-02-17","N","N"
"2018-01",13843,2,"SAVINGS","1992-01-15","3+","RENEWED BASE","2018-01-15","2018-01-12","2019-01-15","BASE","BASE","N","?","Y","N"
"2018-01",27687,2,"SAVINGS","2002-11-04","3+","RENEWED BASE","2018-01-22","2018-01-19","2019-01-22","BASE","BASE","N","?","Y","N"
"2018-01",95964,2,"SAVINGS","2009-02-10","3+","RENEWED BASE","2018-03-12","2018-03-12","2019-03-12","BASE","BASE","N","2014-03-23","N","N"
"2018-01",156333,3,"BUSINESS","2014-01-15","3+","RENEWED PLUS","2017-12-26","2017-12-26","2019-01-15","PLUS","PLUS","Y","2015-07-04","N","N"
"2018-01",120609,2,"SAVINGS","2011-07-01","3+","RENEWED BASE","2018-02-26","2018-02-26","2019-01-26","BASE","BASE","N","?","N","N"
"2018-01",72252,2,"SAVINGS","2007-01-21","3+","UNRENEWED","2016-12-12","?","2018-01-21","BASE","?","N","?","N","N"
"2018-01",181406,2,"SAVINGS","2015-01-31","3","RENEWED PLUS","2018-01-31","2018-01-28","2019-01-31","PLUS","PLUS","Y","?","Y","N"
"2018-01",86525,3,"BUSINESS","1994-09-24","3+","RENEWED PLUS","2018-01-05","2018-01-05","2019-01-04","PLUS","PLUS","Y","2015-01-27","N","N"
"2018-01",128050,3,"BUSINESS","2012-01-18","3+","RENEWED BASE","2018-01-14","2018-01-14","2019-01-18","BASE","BASE","Y","2018-08-25","N","N"
"2018-01",175928,2,"SAVINGS","2015-01-16","3","RENEWED BASE","2018-02-05","2018-02-05","2019-01-14","BASE","BASE","N","2015-11-17","N","N"
"2018-01",159966,2,"SAVINGS","2014-01-27","3+","RENEWED PLUS","2018-01-27","2018-01-24","2019-01-27","PLUS","PLUS","Y","2016-10-26","Y","N"
"2018-01",121300,3,"BUSINESS","1997-01-20","3+","RENEWED BASE","2018-03-01","2018-03-01","2019-01-20","BASE","BASE","N","2016-03-24","N","N"
"2018-01",82924,2,"SAVINGS","1994-01-28","3+","RENEWED PLUS","2018-01-28","2018-01-25","2019-01-28","PLUS","PLUS","Y","2012-12-10","Y","N"
"2018-01",431,2,"SAVINGS","1989-06-03","3+","RENEWED PLUS","2018-05-13","2018-05-13","2019-05-13","PLUS","PLUS","Y","2016-12-02","N","N"
"2018-01",14762,3,"BUSINESS","2002-01-04","3+","RENEWED BASE","2018-01-24","2018-01-24","2019-01-04","BASE","BASE","N","?","N","N"
"2018-01",160849,3,"BUSINESS","1999-03-20","3+","RENEWED PLUS","2007-12-15","2018-01-31","2008-12-12","PLUS","PLUS","N","?","N","N"
"2018-01",241925,3,"BUSINESS","2017-01-26","1","RENEWED BASE","2017-12-21","2017-12-21","2019-01-26","BASE","BASE","N","?","N","N"
"2018-01",62796,2,"SAVINGS","2006-01-22","3+","RENEWED BASE","2018-02-07","2018-02-07","2019-01-22","BASE","BASE","N","2014-08-22","N","N"
"2018-01",88195,3,"BUSINESS","1997-01-09","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-09","BASE","BASE","N","?","N","N"
"2018-01",82165,2,"SAVINGS","2008-01-26","3+","RENEWED BASE","2018-01-15","2018-01-15","2019-01-26","BASE","BASE","Y","2018-08-29","N","N"
"2018-01",56394,2,"SAVINGS","2005-07-30","3+","UNRENEWED","2017-01-15","?","2018-01-15","PLUS","?","Y","2011-05-28","N","N"
"2018-01",144264,2,"SAVINGS","2013-01-29","3+","RENEWED BASE","2018-01-22","2018-01-22","2019-01-13","BASE","BASE","N","2015-11-07","N","N"
"2018-01",22075,3,"BUSINESS","1992-01-30","3+","RENEWED PLUS","2018-01-21","2018-01-21","2019-01-30","PLUS","PLUS","Y","2016-09-08","N","N"
"2018-01",233889,2,"SAVINGS","2017-01-20","1","RENEWED BASE","2018-01-25","2018-01-25","2019-01-20","BASE","BASE","N","?","N","N"
"2018-01",24316,2,"SAVINGS","2002-06-04","3+","RENEWED BASE","2018-05-09","2018-05-09","2019-05-09","BASE","BASE","N","2016-02-05","N","N"
"2018-01",218588,2,"SAVINGS","2017-01-10","1","UNRENEWED","2016-01-10","?","2017-01-10","BASE","?","N","?","N","N"
"2018-01",209613,2,"SAVINGS","2017-01-02","1","RENEWED BASE","2018-01-02","2018-01-02","2019-01-02","BASE","BASE","N","?","Y","N"
"2018-01",165896,2,"SAVINGS","2014-09-15","3+","UNRENEWED","2017-07-12","?","2018-01-01","BASE","?","N","?","N","N"
"2018-01",160541,2,"SAVINGS","2014-01-30","3+","RENEWED PLUS","2018-01-02","2018-01-02","2019-01-30","PLUS","PLUS","Y","?","Y","N"
"2018-01",37314,3,"BUSINESS","1992-01-05","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-05","BASE","BASE","N","2013-02-09","N","N"
"2018-01",33814,3,"BUSINESS","1992-01-24","3+","RENEWED BASE","2018-01-09","2018-01-09","2019-01-24","BASE","BASE","N","?","N","N"
"2018-01",237895,2,"SAVINGS","2017-01-23","1","RENEWED BASE","2018-01-23","2018-01-23","2019-01-23","BASE","BASE","N","?","N","N"
"2018-01",95640,2,"SAVINGS","2009-01-31","3+","RENEWED PLUS","2018-01-31","2018-01-28","2019-01-31","PLUS","PLUS","Y","2014-11-02","Y","N"
"2018-01",229243,3,"BUSINESS","2017-01-18","1","RENEWED PLUS","2017-01-18","2017-12-07","2019-01-18","PLUS","PLUS","Y","?","N","N"
"2018-01",119344,2,"SAVINGS","1999-01-05","3+","RENEWED PLUS","2018-01-05","2018-01-02","2019-01-05","PLUS","PLUS","Y","2011-03-10","Y","N"
"2018-01",91315,3,"BUSINESS","2009-01-12","3+","RENEWED BASE","2018-02-05","2018-02-05","2019-01-12","BASE","BASE","N","?","Y","N"
"2018-01",225453,2,"SAVINGS","2017-01-14","1","RENEWED BASE","2017-12-21","2017-12-21","2019-01-14","BASE","BASE","N","?","N","N"
"2018-01",169560,2,"SAVINGS","2014-12-06","3+","RENEWED BASE","2018-07-24","2018-07-24","2019-07-24","BASE","BASE","N","?","N","N"
"2018-01",209015,3,"BUSINESS","2017-01-02","1","UNRENEWED","2017-01-02","?","2018-01-02","BASE","?","N","?","N","N"
"2018-01",241798,2,"SAVINGS","2017-01-26","1","UNRENEWED","2017-01-26","?","2018-01-26","BASE","?","N","?","N","N"
"2018-01",211556,2,"SAVINGS","2017-01-04","1","RENEWED BASE","2017-12-16","2017-12-16","2019-01-04","BASE","BASE","N","?","N","N"
"2018-01",104967,2,"SAVINGS","2010-01-21","3+","RENEWED BASE","2018-03-08","2018-03-08","2019-01-21","BASE","BASE","Y","2018-05-18","N","N"
"2018-01",249632,2,"SAVINGS","2017-01-31","1","UNRENEWED","2017-01-31","?","2018-01-31","BASE","?","N","?","N","N"
"2018-01",207550,2,"SAVINGS","2017-01-25","1","UNRENEWED","2017-01-25","?","2018-01-25","BASE","?","N","?","N","N"
"2018-01",46363,2,"SAVINGS","1993-01-04","3+","RENEWED BASE","2016-01-10","2018-01-13","2019-01-13","BASE","BASE","N","?","N","N"
"2018-01",189581,2,"SAVINGS","2016-01-05","2","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-05","PLUS","PLUS","Y","?","N","N"
"2018-01",94360,2,"SAVINGS","2009-01-25","3+","UNRENEWED","2017-03-19","?","2018-01-25","BASE","?","N","2013-11-23","N","N"
"2018-01",229319,3,"BUSINESS","2017-01-17","1","UNRENEWED","2017-01-17","?","2018-01-17","PLUS","?","Y","2017-01-18","N","N"
"2018-01",187678,2,"SAVINGS","2016-01-02","2","RENEWED PLUS","2018-01-02","2017-12-30","2019-01-02","PLUS","PLUS","Y","?","Y","N"
"2018-01",55059,2,"SAVINGS","2005-05-17","3+","RENEWED BASE","2018-03-06","2018-03-06","2019-01-21","BASE","BASE","N","?","N","N"
"2018-01",3701,2,"SAVINGS","2000-01-28","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-27","BASE","BASE","Y","2018-04-28","N","N"
"2018-01",37438,2,"SAVINGS","1992-01-01","3+","RENEWED BASE","2017-12-24","2017-12-24","2019-01-01","BASE","BASE","N","?","N","N"
"2018-01",41720,2,"SAVINGS","2004-01-17","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-16","PLUS","PLUS","Y","2015-08-15","N","N"
"2018-01",190197,3,"BUSINESS","2016-01-07","2","RENEWED BASE","2018-01-13","2018-01-13","2019-01-07","BASE","BASE","N","?","N","N"
"2018-01",210883,3,"BUSINESS","2017-01-04","1","RENEWED PLUS","2017-12-19","2017-12-19","2019-01-04","PLUS","PLUS","N","?","N","N"
"2018-01",241846,2,"SAVINGS","2017-01-26","1","UNRENEWED","2017-01-26","?","2018-01-26","BASE","?","N","?","N","N"
"2018-01",109743,3,"BUSINESS","2010-09-21","3+","UNRENEWED","2017-02-12","?","2018-01-25","BASE","?","N","?","N","N"
"2018-01",150230,2,"SAVINGS","2013-11-07","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-15","PLUS","BASE","N","2017-04-11","N","N"
"2018-01",52001,2,"SAVINGS","2005-01-16","3+","RENEWED PLUS","2017-12-22","2017-12-22","2019-01-16","BASE","PLUS","Y","2017-12-22","N","N"
"2018-01",120840,2,"SAVINGS","1995-05-24","3+","RENEWED BASE","2018-08-05","2018-08-05","2019-08-05","BASE","BASE","N","2010-03-30","N","N"
"2018-01",211489,2,"SAVINGS","2017-01-04","1","UNRENEWED","2017-01-04","?","2018-01-04","BASE","?","N","?","N","N"
"2018-01",31954,2,"SAVINGS","2003-01-21","3+","RENEWED BASE","2018-01-19","2018-01-19","2019-01-21","BASE","BASE","N","?","Y","N"
"2018-01",193683,2,"SAVINGS","2016-01-13","2","RENEWED PLUS","2018-01-13","2018-01-10","2019-01-13","PLUS","PLUS","Y","?","Y","N"
"2018-01",77302,3,"BUSINESS","2007-10-29","3+","UNRENEWED","2017-01-16","?","2018-01-16","BASE","?","N","2013-04-22","N","N"
"2018-01",116122,3,"BUSINESS","2011-01-21","3+","RENEWED BASE","2018-01-06","2018-01-06","2019-01-21","BASE","BASE","N","?","N","N"
"2018-01",183334,2,"SAVINGS","2015-08-05","3","UNRENEWED","2017-01-12","?","2018-01-12","PLUS","?","Y","2017-08-08","N","N"
"2018-01",88341,2,"SAVINGS","1995-01-04","3+","RENEWED BASE","2018-05-04","2017-12-23","2019-05-04","BASE","BASE","N","2013-07-29","N","N"
"2018-01",217107,2,"SAVINGS","2017-01-09","1","RENEWED BASE","2018-01-19","2018-01-19","2019-01-09","BASE","BASE","N","?","N","N"
"2018-01",205053,3,"BUSINESS","2017-01-18","1","UNRENEWED","2017-01-18","?","2018-01-18","BASE","?","N","?","N","N"
"2018-01",160038,2,"SAVINGS","2014-01-27","3+","RENEWED BASE","2018-01-27","2018-01-24","2019-01-27","BASE","BASE","N","2015-11-22","Y","N"
"2018-01",117174,3,"BUSINESS","2003-01-08","3+","RENEWED BASE","2017-12-19","2017-12-19","2019-01-08","BASE","BASE","N","?","N","N"
"2018-01",111507,2,"SAVINGS","2010-11-18","3+","UNRENEWED","2017-01-21","?","2018-01-21","BASE","?","N","2013-05-10","N","N"
"2018-01",32338,2,"SAVINGS","2003-01-23","3+","RENEWED BASE","2017-12-31","2017-12-31","2019-01-23","BASE","BASE","N","2010-10-30","N","N"
"2018-01",170051,2,"SAVINGS","2014-12-22","3+","UNRENEWED","2014-12-22","?","2018-01-10","BASE","?","N","?","N","N"
"2018-01",17196,2,"SAVINGS","2002-01-24","3+","RENEWED BASE","2018-01-16","2018-01-16","2019-01-24","BASE","BASE","N","?","N","N"
"2018-01",1597,2,"SAVINGS","2000-01-13","3+","UNRENEWED","2017-01-13","?","2018-01-13","PLUS","?","Y","2010-04-13","N","N"
"2018-01",220434,3,"BUSINESS","2017-01-11","1","RENEWED PLUS","2017-12-12","2017-12-12","2019-01-11","PLUS","PLUS","Y","?","N","N"
"2018-01",217742,2,"SAVINGS","2017-01-09","1","RENEWED BASE","2018-02-11","2018-02-11","2019-01-09","BASE","BASE","N","?","N","N"
"2018-01",180932,2,"SAVINGS","2015-01-30","3","RENEWED BASE","2018-02-16","2018-02-16","2019-01-31","BASE","BASE","N","2015-06-01","N","N"
"2018-01",247872,2,"SAVINGS","2017-01-30","1","UNRENEWED","2017-01-30","?","2018-01-30","BASE","?","N","?","N","N"
"2018-01",135583,3,"BUSINESS","1996-10-04","3+","RENEWED PLUS","2017-12-30","2017-12-30","2019-01-15","PLUS","PLUS","Y","2012-05-04","N","N"
"2018-01",185685,2,"SAVINGS","2015-11-05","3","UNRENEWED","2017-01-06","?","2018-01-06","BASE","?","N","?","N","N"
"2018-01",146874,2,"SAVINGS","2013-06-28","3+","UNRENEWED","2017-03-18","?","2018-01-19","BASE","?","N","2015-04-16","N","N"
"2018-01",81693,3,"BUSINESS","2008-01-23","3+","RENEWED BASE","2018-03-23","2018-03-23","2019-01-23","PLUS","BASE","N","2017-10-07","N","N"
"2018-01",77600,3,"BUSINESS","1993-09-21","3+","RENEWED BASE","2018-01-02","2018-01-02","2019-01-03","BASE","BASE","N","2015-10-01","N","N"
"2018-01",98902,2,"SAVINGS","1995-01-09","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-09","PLUS","PLUS","Y","2016-10-14","Y","N"
"2018-01",9466,2,"SAVINGS","2001-01-27","3+","RENEWED BASE","2016-01-17","2017-12-31","2019-01-26","BASE","BASE","N","?","N","N"
"2018-01",195544,3,"BUSINESS","2016-01-16","2","UNRENEWED","2017-01-14","?","2018-01-16","BASE","?","N","2016-11-20","N","N"
"2018-01",8100,3,"BUSINESS","2001-01-14","3+","RENEWED BASE","2018-01-14","2018-01-11","2019-01-14","BASE","BASE","N","2010-02-26","Y","N"
"2018-01",97514,2,"SAVINGS","2009-05-25","3+","RENEWED BASE","2017-12-21","2017-12-21","2019-01-28","BASE","BASE","N","2014-06-27","N","N"
"2018-01",191724,2,"SAVINGS","2016-01-09","2","RENEWED BASE","2017-12-27","2017-12-27","2019-01-09","BASE","BASE","Y","2018-03-31","N","N"
"2018-01",101719,3,"BUSINESS","1997-06-21","3+","RENEWED BASE","2018-03-26","2018-03-26","2019-03-26","BASE","BASE","N","2015-08-03","N","N"
"2018-01",32081,3,"BUSINESS","2003-01-21","3+","RENEWED PLUS","2018-01-06","2018-01-06","2019-01-21","PLUS","PLUS","Y","2014-11-19","N","N"
"2018-01",110088,2,"SAVINGS","2010-10-02","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-15","BASE","BASE","N","?","N","N"
"2018-01",24529,3,"BUSINESS","1991-05-01","3+","RENEWED BASE","2018-01-23","2018-01-23","2019-01-23","BASE","BASE","N","?","Y","N"
"2018-01",14553,3,"BUSINESS","2002-01-03","3+","RENEWED PLUS","2018-01-31","2018-01-31","2019-01-03","PLUS","PLUS","Y","2016-09-24","N","N"
"2018-01",154729,2,"SAVINGS","2014-01-11","3+","RENEWED BASE","2018-01-11","2018-01-11","2019-01-11","BASE","BASE","N","?","N","N"
"2018-01",170032,3,"BUSINESS","2014-12-21","3+","UNRENEWED","2017-01-12","?","2018-01-12","BASE","?","N","?","N","N"
"2018-01",109564,2,"SAVINGS","1996-01-19","3+","UNRENEWED","2016-12-23","?","2018-01-18","BASE","?","N","?","N","N"
"2018-01",62069,2,"SAVINGS","1993-01-30","3+","RENEWED PLUS","2018-01-30","2018-01-27","2019-01-30","PLUS","PLUS","Y","2010-09-10","Y","N"
"2018-01",215740,2,"SAVINGS","2017-01-08","1","UNRENEWED","2017-01-08","?","2018-01-08","BASE","?","N","?","N","N"
"2018-01",101698,2,"SAVINGS","1996-08-12","3+","RENEWED BASE","2018-01-28","2018-01-28","2019-01-28","PLUS","BASE","N","2016-11-01","N","N"
"2018-01",211087,2,"SAVINGS","2017-01-04","1","UNRENEWED","2017-01-04","?","2018-01-04","BASE","?","N","?","N","N"
"2018-01",111219,2,"SAVINGS","1996-02-01","3+","RENEWED BASE","2018-01-04","2018-01-04","2019-01-31","BASE","BASE","N","?","N","N"
"2018-01",231814,3,"BUSINESS","2017-01-19","1","RENEWED BASE","2018-02-03","2018-02-03","2019-01-19","PLUS","BASE","N","?","N","N"
"2018-01",62416,2,"SAVINGS","2006-01-20","3+","RENEWED BASE","2016-12-10","2017-12-20","2019-01-20","BASE","BASE","N","?","Y","N"
"2018-01",175003,2,"SAVINGS","2015-01-14","3","RENEWED BASE","2017-12-06","2017-12-06","2019-01-14","BASE","BASE","N","?","N","N"
"2018-01",39136,2,"SAVINGS","2003-12-08","3+","RENEWED BASE","2018-02-15","2018-02-15","2019-01-24","BASE","BASE","N","2012-11-30","N","N"
"2018-01",83333,2,"SAVINGS","2008-02-24","3+","RENEWED PLUS","2018-04-22","2018-01-27","2019-04-22","PLUS","PLUS","Y","2013-07-01","N","N"
"2018-01",96069,2,"SAVINGS","2009-02-16","3+","UNRENEWED","2017-01-08","?","2018-01-08","BASE","?","N","?","N","N"
"2018-01",186931,3,"BUSINESS","2015-12-27","3","UNRENEWED","2016-12-27","?","2018-01-04","BASE","?","N","?","N","N"
"2018-01",94891,2,"SAVINGS","2009-01-29","3+","RENEWED BASE","2018-01-20","2018-01-20","2019-01-29","BASE","BASE","N","2012-11-25","N","N"
"2018-01",218690,2,"SAVINGS","2017-01-10","1","UNRENEWED","2017-01-10","?","2017-08-01","PLUS","?","N","2017-01-14","N","N"
"2018-01",214475,2,"SAVINGS","2017-01-07","1","RENEWED BASE","2018-02-02","2018-02-02","2019-01-07","PLUS","BASE","N","2017-10-28","N","N"
"2018-01",63496,2,"SAVINGS","2006-01-28","3+","RENEWED PLUS","2018-01-28","2018-01-25","2019-01-28","PLUS","PLUS","Y","?","Y","N"
"2018-01",234381,2,"SAVINGS","2017-01-21","1","UNRENEWED","2017-01-21","?","2018-01-13","BASE","?","N","?","N","N"
"2018-01",17404,2,"SAVINGS","2002-01-26","3+","RENEWED BASE","2017-12-30","2017-12-30","2019-01-26","BASE","BASE","N","?","N","N"
"2018-01",17401,2,"SAVINGS","2002-01-26","3+","UNRENEWED","2016-01-26","?","2017-01-26","BASE","?","N","2010-11-06","N","N"
"2018-01",26188,3,"BUSINESS","2002-09-07","3+","RENEWED PLUS","2018-01-15","2018-01-15","2019-01-15","PLUS","PLUS","Y","2014-08-15","Y","N"
"2018-01",209650,2,"SAVINGS","2017-01-02","1","RENEWED BASE","2018-01-13","2018-01-13","2019-01-02","BASE","BASE","N","?","N","N"
"2018-01",167956,2,"SAVINGS","2014-10-28","3+","RENEWED BASE","2018-01-15","2018-01-15","2019-01-28","BASE","BASE","N","?","N","N"
"2018-01",188422,2,"SAVINGS","2016-01-03","2","UNRENEWED","2017-01-07","?","2018-01-03","BASE","?","N","?","N","N"
"2018-01",249340,2,"SAVINGS","2017-01-31","1","RENEWED PLUS","2018-01-31","2018-01-28","2019-01-31","PLUS","PLUS","Y","2017-10-26","Y","N"
"2018-01",100957,2,"SAVINGS","2010-01-20","3+","RENEWED PLUS","2018-01-20","2018-01-17","2019-01-20","PLUS","PLUS","Y","2017-11-25","Y","N"
"2018-01",67020,3,"BUSINESS","2006-09-17","3+","RENEWED BASE","2017-12-23","2017-12-23","2019-01-09","BASE","BASE","N","?","N","N"
"2018-01",172583,2,"SAVINGS","2015-01-07","3","UNRENEWED","2016-12-24","?","2017-02-14","PLUS","?","N","?","N","N"
"2018-01",64554,2,"SAVINGS","1994-01-08","3+","RENEWED PLUS","2018-01-08","2018-01-05","2019-01-08","PLUS","PLUS","Y","?","Y","N"
"2018-01",129517,2,"SAVINGS","2012-01-26","3+","RENEWED BASE","2018-01-26","2018-01-26","2019-01-26","BASE","BASE","N","?","N","N"
"2018-01",113427,3,"BUSINESS","2011-01-07","3+","UNRENEWED","2016-12-13","?","2018-01-07","BASE","?","N","?","N","N"
"2018-01",239414,3,"BUSINESS","2017-01-24","1","UNRENEWED","2017-01-24","?","2018-01-24","PLUS","?","Y","2017-01-28","N","N"
"2018-01",46209,3,"BUSINESS","1992-01-08","3+","RENEWED BASE","2017-01-11","2017-12-18","2019-01-07","BASE","BASE","N","2014-04-13","Y","N"
"2018-01",53750,2,"SAVINGS","2005-01-30","3+","RENEWED PLUS","2017-12-23","2017-12-23","2019-01-30","PLUS","PLUS","Y","2012-10-25","Y","N"
"2018-01",56066,2,"SAVINGS","2005-07-07","3+","RENEWED BASE","2018-03-09","2018-03-09","2019-01-25","BASE","BASE","N","?","N","N"
"2018-01",125435,2,"SAVINGS","2012-01-05","3+","RENEWED BASE","2018-01-04","2018-01-04","2019-01-05","BASE","BASE","N","?","N","N"
"2018-01",139882,2,"SAVINGS","2013-01-10","3+","RENEWED BASE","2018-01-17","2018-01-17","2019-01-10","PLUS","BASE","N","2015-07-31","N","N"
"2018-01",241684,3,"BUSINESS","2017-01-26","1","UNRENEWED","2017-01-26","?","2018-01-26","PLUS","?","Y","?","N","N"
"2018-01",134928,3,"BUSINESS","2012-09-15","3+","RENEWED PLUS","2018-01-21","2018-01-21","2019-01-07","PLUS","PLUS","Y","2017-08-26","N","N"
"2018-01",218543,2,"SAVINGS","2017-01-10","1","UNRENEWED","2017-01-10","?","2018-01-10","BASE","?","N","?","N","N"
"2018-01",197093,2,"SAVINGS","2016-01-18","2","RENEWED BASE","2018-02-04","2018-02-04","2019-01-18","BASE","BASE","N","?","N","N"
"2018-01",190392,2,"SAVINGS","2016-01-07","2","UNRENEWED","2017-02-04","?","2018-01-07","BASE","?","N","?","N","N"
"2018-01",217502,3,"BUSINESS","2017-01-09","1","RENEWED PLUS","2018-01-09","2018-01-09","2019-01-09","PLUS","PLUS","Y","?","Y","N"
"2018-01",11899,3,"BUSINESS","2001-08-16","3+","RENEWED PLUS","2017-12-01","2017-12-01","2019-01-11","PLUS","PLUS","Y","2015-11-14","N","N"
"2018-01",240669,2,"SAVINGS","2017-01-25","1","UNRENEWED","2017-01-25","?","2017-05-09","PLUS","?","N","?","N","N"
"2018-01",103766,3,"BUSINESS","2010-01-14","3+","RENEWED BASE","2018-02-18","2018-02-18","2019-01-05","BASE","BASE","N","?","N","N"
"2018-01",165403,2,"SAVINGS","2014-08-31","3+","UNRENEWED","2016-12-29","?","2018-01-31","BASE","?","N","?","N","N"
"2018-01",106412,2,"SAVINGS","2010-01-30","3+","RENEWED BASE","2018-01-21","2018-01-21","2019-01-30","BASE","BASE","N","2010-08-08","N","N"
"2018-01",53030,3,"BUSINESS","2005-01-25","3+","RENEWED BASE","2018-02-12","2018-02-12","2019-01-25","BASE","BASE","N","2010-06-15","N","N"
"2018-01",43621,2,"SAVINGS","2004-01-31","3+","RENEWED BASE","2018-01-30","2018-01-27","2019-01-30","BASE","BASE","N","2010-04-21","Y","N"
"2018-01",62902,3,"BUSINESS","2006-01-23","3+","RENEWED PLUS","2018-04-24","2018-04-24","2019-04-24","PLUS","PLUS","Y","2014-11-26","N","N"
"2018-01",41624,3,"BUSINESS","2004-01-29","3+","RENEWED BASE","2018-01-21","2018-01-17","2018-01-29","BASE","BASE","N","?","N","N"
"2018-01",69906,2,"SAVINGS","2007-01-05","3+","RENEWED BASE","2018-01-05","2018-01-02","2019-01-05","BASE","BASE","N","?","Y","N"
"2018-01",219679,3,"BUSINESS","2017-01-11","1","UNRENEWED","2017-01-11","?","2018-01-11","BASE","?","N","?","N","N"
"2018-01",139087,2,"SAVINGS","2013-01-07","3+","UNRENEWED","2016-12-02","?","2018-01-07","BASE","?","N","?","N","N"
"2018-01",101140,3,"BUSINESS","1999-01-19","3+","UNRENEWED","2016-12-17","?","2018-01-27","BASE","?","N","2014-02-21","N","N"
"2018-01",17569,3,"BUSINESS","2002-01-27","3+","RENEWED BASE","2018-01-27","2018-01-24","2019-01-27","BASE","BASE","N","2010-02-11","Y","N"
"2018-01",28054,3,"BUSINESS","1992-01-21","3+","RENEWED PLUS","2018-01-21","2018-01-18","2019-01-21","PLUS","PLUS","Y","?","Y","N"
"2018-01",106025,2,"SAVINGS","2010-01-28","3+","RENEWED BASE","2018-01-24","2018-01-24","2019-01-28","BASE","BASE","N","2014-11-20","N","N"
"2018-01",167732,2,"SAVINGS","2015-01-21","3","UNRENEWED","2017-01-24","?","2018-01-21","PLUS","?","Y","2017-11-18","N","N"
"2018-01",118290,2,"SAVINGS","1997-07-05","3+","RENEWED BASE","2018-01-12","2018-01-12","2019-01-01","BASE","BASE","N","2015-11-14","N","N"
"2018-01",214363,2,"SAVINGS","2017-01-07","1","RENEWED BASE","2018-02-26","2018-02-26","2019-01-07","BASE","BASE","N","?","N","N"
